10100000111000000,10000000111000000
10100000111000000,11000000111000000
11110000111000000,11110000111000000
11110000111000000,11110000111000000
11110000111000000,11110000111000000
11110000111000000,11110000111000000
11110000111000000,11110000111000000
11110000101000000,11110000001000000
11110000100100000,11110000000000000
11110000111000000,11110000111000000
11110000111000000,11110000111000000
11110000111000000,11110000111000000
11110000111000000,11110000111000000
11110000111000000,11110000111000000
11110000111000000,11110000111000000
11110000111000000,11110000111000000
11110000111000000,11110000111000000
11110000111000000,11110000111000000
11110000111000000,11110000111000000
11110000111000000,11110000111000000
11110000111000000,11110000111000000
11110000111000000,11110000111000000
11110000111000000,11110000111000000
11110000111000000,11110000111000000
11110000111000000,11110000111000000
11110000111000000,11110000111000000
11110000111000000,11110000111000000
11110000111000000,11110000111000000
11110000111000000,11110000111000000
10110000111000000,10010000111000000
10100000111000000,11001000111000000
11111000111000000,11111000111000000
11111000111000000,11111000111000000
11111000111000000,11111000111000000
11111000111000000,11111000111000000
11111000100000000,11111000000000000
11111000111000000,11111000111000000
11111000111000000,11111000111000000
11111000111000000,11111000111000000
11111000111000000,11111000111000000
11111000111000000,11111000111000000
11111000111000000,11111000111000000
11111000111000000,11111000111000000
11111000111000000,11111000111000000
11111000111000000,11111000111000000
11111000111000000,11111000111000000
11100000111000000,11100100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
10010100111000000,10010100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
10110000111000000,10010000111000000
10100000111000000,11000100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100111000000,11110100111000000
11110100101000000,11110100001000000
10110100111000000,10010010111000000
10000000111000000,11000000111000000
11110000111000000,11110000111000000
11110000111000000,11110000111000000
11110000111000000,11110000111000000
11110000111000000,11110000111000000
11110000100001010,11110000000000010
11110000111000010,11110000111000010
11110000111000010,11110000111000010
11100000111000010,11100000111000010
11110000111000010,11110000111000010
11110000111000010,11110000111000010
11110000111000010,11110000111000010
11110000111000010,11110000111000010
11110000111000010,11110000111000010
11110000111000010,11110000111000010
10110000111000010,10010000111000010
10000000111000010,11000000111000010
11110000111000010,11110000111000010
11110000111000010,11110000111000010
11110000111000010,11110000111000010
11110000111000010,11110000111000010
11110000111000010,11110000111000010
11110000101000000,11110000101000000
11110000101000000,11110000101000000
